Club,Year,Player,Player ID,Team ID
leeds-united,1998,bruno ribeiro,2237,leeds-united1998
leeds-united,1998,david roberton,219,leeds-united1998
leeds-united,1998,rodney wallace,3645,leeds-united1998
leeds-united,1998,david wetherall,70,leeds-united1998
leeds-united,1998,jason blunt,14889,leeds-united1998
leeds-united,1998,wesley boyle,6222,leeds-united1998
leeds-united,1998,simon briggs,39540,leeds-united1998
leeds-united,1998,tomas brolin,30770,leeds-united1998
leeds-united,1998,john butler,39541,leeds-united1998
leeds-united,1998,andy couzens,14411,leeds-united1998
leeds-united,1998,kevin dixon,6223,leeds-united1998
leeds-united,1998,gareth evans,13795,leeds-united1998
leeds-united,1998,kevin evans,6224,leeds-united1998
leeds-united,1998,warren feeney,6225,leeds-united1998
leeds-united,1998,martin foster,18142,leeds-united1998
leeds-united,1998,andy d gray,4056,leeds-united1998
leeds-united,1998,sean hessey,3655,leeds-united1998
leeds-united,1998,glyn hodges,22757,leeds-united1998
leeds-united,1998,richard jobson,1550,leeds-united1998
leeds-united,1998,matthew jones,231,leeds-united1998
leeds-united,1998,tommy knarvik,237,leeds-united1998
leeds-united,1998,pierre laurent,8660,leeds-united1998
leeds-united,1998,damien lynch,6229,leeds-united1998
leeds-united,1998,carlton palmer,128,leeds-united1998
leeds-united,1998,paul robinson,3864,leeds-united1998
leeds-united,1998,ian rush,28811,leeds-united1998
leeds-united,1998,lee sharpe,82,leeds-united1998
leeds-united,1998,paul shepherd,2390,leeds-united1998
leeds-united,1998,alan smith,212,leeds-united1998
leeds-united,1998,jonathan woodgate,226,leeds-united1998
leeds-united,1998,andy wright,20942,leeds-united1998
leeds-united,1998,tony yeboah,7043,leeds-united1998
leeds-united,1999,david batty,217,leeds-united1999
leeds-united,1999,lee bowyer,227,leeds-united1999
leeds-united,1999,danny granville,1359,leeds-united1999
leeds-united,1999,alfe inge håland,6238,leeds-united1999
leeds-united,1999,gunnar halle,76,leeds-united1999
leeds-united,1999,ian harte,224,leeds-united1999
leeds-united,1999,jimmy floyd hasselbaink,3761,leeds-united1999
leeds-united,1999,martin hiden,230,leeds-united1999
leeds-united,1999,david hopkin,218,leeds-united1999
leeds-united,1999,matthew jones,231,leeds-united1999
leeds-united,1999,harry kewell,223,leeds-united1999
leeds-united,1999,tommy knarvik,237,leeds-united1999
leeds-united,1999,willem korsten,519,leeds-united1999
leeds-united,1999,derek lilley,1723,leeds-united1999
leeds-united,1999,nigel martyn,234,leeds-united1999
leeds-united,1999,stephen mcphail,236,leeds-united1999
leeds-united,1999,robert molenaar,235,leeds-united1999
leeds-united,1999,lucas radebe,229,leeds-united1999
leeds-united,1999,bruno ribeiro,2237,leeds-united1999
leeds-united,1999,paul robinson,3864,leeds-united1999
leeds-united,1999,lee sharpe,82,leeds-united1999
leeds-united,1999,alan smith,212,leeds-united1999
leeds-united,1999,david wetherall,70,leeds-united1999
leeds-united,1999,clyde wijnhard,2669,leeds-united1999
leeds-united,1999,jonathan woodgate,226,leeds-united1999
leeds-united,1999,wesley boyle,6222,leeds-united1999
leeds-united,1999,shane cansdell sherriff,16497,leeds-united1999
leeds-united,1999,kevin dixon,6223,leeds-united1999
leeds-united,1999,gareth evans,13795,leeds-united1999
leeds-united,1999,kevin evans,6224,leeds-united1999
leeds-united,1999,warren feeney,6225,leeds-united1999
leeds-united,1999,martin foster,18142,leeds-united1999
leeds-united,1999,andy d gray,4056,leeds-united1999
leeds-united,1999,tony hackworth,6226,leeds-united1999
leeds-united,1999,mark jackson,5289,leeds-united1999
leeds-united,1999,garry kelly,222,leeds-united1999
leeds-united,1999,damien lynch,6229,leeds-united1999
leeds-united,1999,lee matthews,228,leeds-united1999
leeds-united,1999,alan maybury,211,leeds-united1999
leeds-united,1999,nuno santos,15637,leeds-united1999
leeds-united,1999,andy quinn,20943,leeds-united1999
leeds-united,1999,david roberton,219,leeds-united1999
leeds-united,1999,paul shepherd,2390,leeds-united1999
leeds-united,1999,harpal singh,8079,leeds-united1999
leeds-united,1999,simon watson,6231,leeds-united1999
leeds-united,1999,andy wright,20942,leeds-united1999
leeds-united,2000,eirik bakke,221,leeds-united2000
leeds-united,2000,david batty,217,leeds-united2000
leeds-united,2000,lee bowyer,227,leeds-united2000
leeds-united,2000,michael bridges,232,leeds-united2000
leeds-united,2000,michael duberry,233,leeds-united2000
leeds-united,2000,alfe inge håland,6238,leeds-united2000
leeds-united,2000,ian harte,224,leeds-united2000
leeds-united,2000,martin hiden,230,leeds-united2000
leeds-united,2000,david hopkin,218,leeds-united2000
leeds-united,2000,darren huckerby,216,leeds-united2000
leeds-united,2000,matthew jones,231,leeds-united2000
leeds-united,2000,garry kelly,222,leeds-united2000
leeds-united,2000,harry kewell,223,leeds-united2000
leeds-united,2000,nigel martyn,234,leeds-united2000
leeds-united,2000,stephen mcphail,236,leeds-united2000
leeds-united,2000,danny mills,215,leeds-united2000
leeds-united,2000,lucas radebe,229,leeds-united2000
leeds-united,2000,alan smith,212,leeds-united2000
leeds-united,2000,jason wilcox,225,leeds-united2000
leeds-united,2000,jonathan woodgate,226,leeds-united2000
leeds-united,2000,shaun allaway,6221,leeds-united2000
leeds-united,2000,wesley boyle,6222,leeds-united2000
leeds-united,2000,shane cansdell sherriff,16497,leeds-united2000
leeds-united,2000,kevin dixon,6223,leeds-united2000
leeds-united,2000,gareth evans,13795,leeds-united2000
leeds-united,2000,kevin evans,6224,leeds-united2000
leeds-united,2000,craig farrell,19855,leeds-united2000
leeds-united,2000,warren feeney,6225,leeds-united2000
leeds-united,2000,caleb folan,17759,leeds-united2000
leeds-united,2000,tony hackworth,6226,leeds-united2000
leeds-united,2000,danny hay,214,leeds-united2000
leeds-united,2000,mark jackson,5289,leeds-united2000
leeds-united,2000,tommy knarvik,237,leeds-united2000
leeds-united,2000,brian lagen,6228,leeds-united2000
leeds-united,2000,jason lanns,8073,leeds-united2000
leeds-united,2000,damien lynch,6229,leeds-united2000
leeds-united,2000,alan martin,14561,leeds-united2000
leeds-united,2000,lee matthews,228,leeds-united2000
leeds-united,2000,alan maybury,211,leeds-united2000
leeds-united,2000,jamie mcmaster,8069,leeds-united2000
leeds-united,2000,danny milosevic,6230,leeds-united2000
leeds-united,2000,robert molenaar,235,leeds-united2000
leeds-united,2000,bruno ribeiro,2237,leeds-united2000
leeds-united,2000,frazer richardson,18586,leeds-united2000
leeds-united,2000,david roberton,219,leeds-united2000
leeds-united,2000,paul robinson,3864,leeds-united2000
leeds-united,2000,neil ross,4216,leeds-united2000
leeds-united,2000,paul shepherd,2390,leeds-united2000
leeds-united,2000,harpal singh,8079,leeds-united2000
leeds-united,2000,simon watson,6231,leeds-united2000
leeds-united,2001,eirik bakke,221,leeds-united2001
leeds-united,2001,david batty,217,leeds-united2001
leeds-united,2001,lee bowyer,227,leeds-united2001
leeds-united,2001,michael bridges,232,leeds-united2001
leeds-united,2001,jacob burns,8066,leeds-united2001
leeds-united,2001,olivier dacourt,1068,leeds-united2001
leeds-united,2001,michael duberry,233,leeds-united2001
leeds-united,2001,gareth evans,13795,leeds-united2001
leeds-united,2001,rio ferdinand,574,leeds-united2001
leeds-united,2001,tony hackworth,6226,leeds-united2001
leeds-united,2001,ian harte,224,leeds-united2001
leeds-united,2001,danny hay,214,leeds-united2001
leeds-united,2001,darren huckerby,216,leeds-united2001
leeds-united,2001,matthew jones,231,leeds-united2001
leeds-united,2001,robbie keane,147,leeds-united2001
leeds-united,2001,garry kelly,222,leeds-united2001
leeds-united,2001,harry kewell,223,leeds-united2001
leeds-united,2001,nigel martyn,234,leeds-united2001
leeds-united,2001,dominic matteo,270,leeds-united2001
leeds-united,2001,alan maybury,211,leeds-united2001
leeds-united,2001,stephen mcphail,236,leeds-united2001
leeds-united,2001,danny mills,215,leeds-united2001
leeds-united,2001,lucas radebe,229,leeds-united2001
leeds-united,2001,paul robinson,3864,leeds-united2001
leeds-united,2001,alan smith,212,leeds-united2001
leeds-united,2001,mark viduka,3586,leeds-united2001
leeds-united,2001,jason wilcox,225,leeds-united2001
leeds-united,2001,jonathan woodgate,226,leeds-united2001
leeds-united,2001,shaun allaway,6221,leeds-united2001
leeds-united,2001,wesley boyle,6222,leeds-united2001
leeds-united,2001,shane cansdell sherriff,16497,leeds-united2001
leeds-united,2001,alan cawley,8071,leeds-united2001
leeds-united,2001,kevin dixon,6223,leeds-united2001
leeds-united,2001,kevin evans,6224,leeds-united2001
leeds-united,2001,craig farrell,19855,leeds-united2001
leeds-united,2001,warren feeney,6225,leeds-united2001
leeds-united,2001,caleb folan,17759,leeds-united2001
leeds-united,2001,chad harpur,14779,leeds-united2001
leeds-united,2001,simon johnson,19384,leeds-united2001
leeds-united,2001,christopher kamara,19362,leeds-united2001
leeds-united,2001,paul keegan,20460,leeds-united2001
leeds-united,2001,matt kilgallon,20117,leeds-united2001
leeds-united,2001,brian lagen,6228,leeds-united2001
leeds-united,2001,jason lanns,8073,leeds-united2001
leeds-united,2001,tony lennon,8075,leeds-united2001
leeds-united,2001,damien lynch,6229,leeds-united2001
leeds-united,2001,alan martin,14561,leeds-united2001
leeds-united,2001,lee matthews,228,leeds-united2001
leeds-united,2001,jamie mcmaster,8069,leeds-united2001
leeds-united,2001,danny milosevic,6230,leeds-united2001
leeds-united,2001,robert molenaar,235,leeds-united2001
leeds-united,2001,tom newey,20176,leeds-united2001
leeds-united,2001,frazer richardson,18586,leeds-united2001
leeds-united,2001,harpal singh,8079,leeds-united2001
leeds-united,2001,craig stiens,20141,leeds-united2001
leeds-united,2001,michael ward,19643,leeds-united2001
leeds-united,2001,simon watson,6231,leeds-united2001
leeds-united,2002,eirik bakke,221,leeds-united2002
leeds-united,2002,david batty,217,leeds-united2002
leeds-united,2002,lee bowyer,227,leeds-united2002
leeds-united,2002,olivier dacourt,1068,leeds-united2002
leeds-united,2002,michael duberry,233,leeds-united2002
leeds-united,2002,rio ferdinand,574,leeds-united2002
leeds-united,2002,robbie fowler,286,leeds-united2002
leeds-united,2002,ian harte,224,leeds-united2002
leeds-united,2002,seth johnson,176,leeds-united2002
leeds-united,2002,robbie keane,147,leeds-united2002
leeds-united,2002,garry kelly,222,leeds-united2002
leeds-united,2002,harry kewell,223,leeds-united2002
leeds-united,2002,nigel martyn,234,leeds-united2002
leeds-united,2002,dominic matteo,270,leeds-united2002
leeds-united,2002,alan maybury,211,leeds-united2002
leeds-united,2002,stephen mcphail,236,leeds-united2002
leeds-united,2002,danny mills,215,leeds-united2002
leeds-united,2002,alan smith,212,leeds-united2002
leeds-united,2002,mark viduka,3586,leeds-united2002
leeds-united,2002,jason wilcox,225,leeds-united2002
leeds-united,2002,jonathan woodgate,226,leeds-united2002
leeds-united,2002,shaun allaway,6221,leeds-united2002
leeds-united,2002,wesley boyle,6222,leeds-united2002
leeds-united,2002,michael bridges,232,leeds-united2002
leeds-united,2002,jacob burns,8066,leeds-united2002
leeds-united,2002,shane cansdell sherriff,16497,leeds-united2002
leeds-united,2002,craig farrell,19855,leeds-united2002
leeds-united,2002,caleb folan,17759,leeds-united2002
leeds-united,2002,chad harpur,14779,leeds-united2002
leeds-united,2002,danny hay,214,leeds-united2002
leeds-united,2002,simon johnson,19384,leeds-united2002
leeds-united,2002,christopher kamara,19362,leeds-united2002
leeds-united,2002,paul keegan,20460,leeds-united2002
leeds-united,2002,matt kilgallon,20117,leeds-united2002
leeds-united,2002,tony lennon,8075,leeds-united2002
leeds-united,2002,alan martin,14561,leeds-united2002
leeds-united,2002,jamie mcmaster,8069,leeds-united2002
leeds-united,2002,danny milosevic,6230,leeds-united2002
leeds-united,2002,tom newey,20176,leeds-united2002
leeds-united,2002,lucas radebe,229,leeds-united2002
leeds-united,2002,frazer richardson,18586,leeds-united2002
leeds-united,2002,paul robinson,3864,leeds-united2002
leeds-united,2002,harpal singh,8079,leeds-united2002
leeds-united,2002,craig stiens,20141,leeds-united2002
leeds-united,2002,michael ward,19643,leeds-united2002
leeds-united,2003,eirik bakke,221,leeds-united2003
leeds-united,2003,nick barmby,201,leeds-united2003
leeds-united,2003,lee bowyer,227,leeds-united2003
leeds-united,2003,michael bridges,232,leeds-united2003
leeds-united,2003,jacob burns,8066,leeds-united2003
leeds-united,2003,olivier dacourt,1068,leeds-united2003
leeds-united,2003,michael duberry,233,leeds-united2003
leeds-united,2003,robbie fowler,286,leeds-united2003
leeds-united,2003,ian harte,224,leeds-united2003
leeds-united,2003,seth johnson,176,leeds-united2003
leeds-united,2003,simon johnson,19384,leeds-united2003
leeds-united,2003,robbie keane,147,leeds-united2003
leeds-united,2003,garry kelly,222,leeds-united2003
leeds-united,2003,harry kewell,223,leeds-united2003
leeds-united,2003,matt kilgallon,20117,leeds-united2003
leeds-united,2003,teddy lucic,12542,leeds-united2003
leeds-united,2003,dominic matteo,270,leeds-united2003
leeds-united,2003,jamie mcmaster,8069,leeds-united2003
leeds-united,2003,stephen mcphail,236,leeds-united2003
leeds-united,2003,danny mills,215,leeds-united2003
leeds-united,2003,james milner,20084,leeds-united2003
leeds-united,2003,paul okon,3781,leeds-united2003
leeds-united,2003,lucas radebe,229,leeds-united2003
leeds-united,2003,raul bravo,17814,leeds-united2003
leeds-united,2003,frazer richardson,18586,leeds-united2003
leeds-united,2003,paul robinson,3864,leeds-united2003
leeds-united,2003,alan smith,212,leeds-united2003
leeds-united,2003,mark viduka,3586,leeds-united2003
leeds-united,2003,jason wilcox,225,leeds-united2003
leeds-united,2003,jonathan woodgate,226,leeds-united2003
leeds-united,2003,shaun allaway,6221,leeds-united2003
leeds-united,2003,david batty,217,leeds-united2003
leeds-united,2003,shane cansdell sherriff,16497,leeds-united2003
leeds-united,2003,scott carson,20461,leeds-united2003
leeds-united,2003,barry corr,42864,leeds-united2003
leeds-united,2003,willie coyles,42839,leeds-united2003
leeds-united,2003,craig farrell,19855,leeds-united2003
leeds-united,2003,caleb folan,17759,leeds-united2003
leeds-united,2003,christopher kamara,19362,leeds-united2003
leeds-united,2003,paul keegan,20460,leeds-united2003
leeds-united,2003,brenton leister,48987,leeds-united2003
leeds-united,2003,nigel martyn,234,leeds-united2003
leeds-united,2003,danny milosevic,6230,leeds-united2003
leeds-united,2003,tom newey,20176,leeds-united2003
leeds-united,2003,harpal singh,8079,leeds-united2003
leeds-united,2003,craig stiens,20141,leeds-united2003
leeds-united,2003,michael ward,19643,leeds-united2003
leeds-united,2003,martin woods,21526,leeds-united2003
leicester-city,1994,steve agnew,5363,leicester-city1994
leicester-city,1994,mark blake,5213,leicester-city1994
leicester-city,1994,brian carey,937,leicester-city1994
leicester-city,1994,gary coatsworth,37472,leicester-city1994
leicester-city,1994,scott eustace,5152,leicester-city1994
leicester-city,1994,phil gee,34707,leicester-city1994
leicester-city,1994,colin gibson,25313,leicester-city1994
leicester-city,1994,simon grayson,1365,leicester-city1994
leicester-city,1994,colin hill,38255,leicester-city1994
leicester-city,1994,tony james,36039,leicester-city1994
leicester-city,1994,julian joachim,48,leicester-city1994
leicester-city,1994,paul kerr,35087,leicester-city1994
leicester-city,1994,neil lewis,39052,leicester-city1994
leicester-city,1994,david lowe,14819,leicester-city1994
leicester-city,1994,gary mills,18218,leicester-city1994
leicester-city,1994,david oldfield,2066,leicester-city1994
leicester-city,1994,ian ormondroyd,25149,leicester-city1994
leicester-city,1994,lee philpott,5089,leicester-city1994
leicester-city,1994,kevin poole,2154,leicester-city1994
leicester-city,1994,iwan roberts,2257,leicester-city1994
leicester-city,1994,richard smith,2191,leicester-city1994
leicester-city,1994,david speedie,29598,leicester-city1994
leicester-city,1994,steve thompson,5058,leicester-city1994
leicester-city,1994,steve walsh,258,leicester-city1994
leicester-city,1994,gavin ward,2641,leicester-city1994
